The military officer was roughenning a gas pedal.,2,,,FALSE,,,,
Helen will be helping the chemical equilibrium.,1,Its really a matter of how?,,FALSE,,,,
The car racing driver takes a muscle.,0,needs clarity in context to be classified right,,FALSE,,,,
The corporal imagines a group.,2,,,FALSE,,,,
The anthropologist sells Dorothy the planet earth.,-1,cannot sell the literal planet earth; sell something capable of being sold ,,FALSE,,,,
The geographer smooths the when.,-3,smooth a surface/material or substance with texture,,FALSE,,,,
The civilian famishes the prisoner of war.,2,,,FALSE,,,,
The bishop discloses a group.,2,,,FALSE,,,,
Hilda is smelling Daisy.,2,,,FALSE,,,,
The theologian is irrigating an intentional process.,-1,"irrigate a Land/field, Crops or Wound/Bodyparts/Cavities ",,FALSE,,,,
Who smoothens a middle rectal artery?,1,smooth a surface/material or substance with texture; artery can have texture but is it done,,FALSE,,,,
The displaced person finds a lingual artery.,1,needs context to fully make sense,,FALSE,,,,
The US military rankW o5 wasn't infecting the president of the united states with UNK_FAC_2.,NULL,"rank is a concept and nonsentient; infecting requires sentience subject; a person, group or entity capable of infecting; the indirect object should something that can be used to infect i.e bacteria, wrong information",,FALSE,,,,
Who will starve the farm hand?,2,,,FALSE,,,,
The deacon traded a shopping mall.,0,,,FALSE,,,,
Emily imbibed a club.,-1,imbibe a liquid; not a club,,FALSE,,,,
The consumer inflated a business.,0,,,FALSE,,,,
The farm hand will be punishing the US military rank o3.,2,,,FALSE,,,,
Polly will be selling a subjective assessment attribute to the doorman.,-1,sell something capable of being sold ,,FALSE,,,,
Who will auction a week?,-1,auction possession/artifact or right/license/patent,,FALSE,,,,
The US military rank o6 won't be refinancing 7 cucumbers.,-2,"rank is a concept and nonsentient; requires sentience subject; refinance a person, group or entity capable of refinancing",,FALSE,,,,
The pilot is flying to a space region.,1,,,FALSE,,,,
The prisoner will purchase a positive real number from the monarch.,-1,purchase a physical object,,FALSE,,,,
Norma was drinking five men.,-1,drink liquid capable of being ingetsted,,FALSE,,,,
Who is hearing a fictional text?,-1,hear a sound,,FALSE,,,,
Alban is comparing the year duration.,-1,compare items/ concepts/quantities/situations that share a measurable or descriptive features,,FALSE,,,,
Who will conceal a woman?,2,,,FALSE,,,,
Who sells the service to the US military rank e6?,-1,"sell to person, group or entity capable of buying and not a military rank",,FALSE,,,,
The college sophomore will buy UNK_NORP_2.,NULL,buy goods/items/property or rughts/services/acess/time ; UN..is not any such a concept,,FALSE,,,,
Carol is roughenning a group of people.,1,may not been texturewise but rather violence?,,FALSE,,,,
Who finds the US military rank o10?,-1,"find an object capable of being lost, a rank is not capable of being lost",,FALSE,,,,
Who will conceal a man?,2,,,FALSE,,,,
The directorJS will eat a left lunate.,-1,eat food or something that can be ingested,,FALSE,,,,
The physicist choreographs a space region.,-1,cheograph a perfomance/routine/sequence/movement; not a space region,,FALSE,,,,
The college sophomore was raising a picture frame.,2,,,FALSE,,,,
The US military rank o6 will lubricate an internet.,-2,"rank is a concept and nonsentient; lubricate requires sentience subject; a person, group or entity capable of lubricating",,FALSE,,,,
The racing car driver wasn't inflating a cattle.,-1,"Can only inflate inflatable objects i.e ballons, tires and not cattle",,FALSE,,,,
Who doesn't steal zero women from the drummer?,0,?,,FALSE,,,,
Winnie kicks the chemical equilibrium.,-1,"kick a physical objects as sports balls, rocks or structures/ barriers or people",,FALSE,,,,
Arnold will be suffering a state or province.,-1,"suffer a loss, a disease, condition, hardship/loss",,FALSE,,,,
Bruce wasn't recalling.,1,the sentence is incomplete without context,,FALSE,,,,
The tennis pro won't be running some egg.,-3,"running can have a direct or indirect object; the indirect object "" some egg"" is a wrong domain",,FALSE,,,,
The US military rankW o2 will creep a bed linen.,-3,"rank is a concept and nonsentient; creep requires sentience subject; a person, group or entity capable of creeping; the object cannot be linens",,FALSE,,,,
Who finances the year duration?,-1,Finance requires a project/event/activity or asset/purchase or institutional entity or operations/costs as its oibjects not time,,FALSE,,,,
The plumber is auctioneering the year duration.,-1,auctioneering requires items/goods/property or rights/licenses/ contracts as objects,,FALSE,,,,
Peggy doesn't pour a stating.,-1,pour a liquid/ granular substance,,FALSE,,,,
Who was evacuating Maggie?,2,,,FALSE,,,,
Molly is spraying a self connected object.,2,a bit strange; not really something someone would say daily,,FALSE,,,,
The chef forgave an investing.,-1,forgive a crime/person,,FALSE,,,,
The Chess player was uncovering an organism.,1,very strange but possible,,FALSE,,,,
Joyce treats a group.,1,treats how? does complete logical sense,,FALSE,,,,
The comedian has not smelt Andrew.,2,,,FALSE,,,,
The college senior doesn't suffer a superior thoracic artery.,-1,"suffer a loss, a disease, condition, hardship/loss; a superior thoracic artery is a physical object",,FALSE,,,,
The biologist was ironning a translocation.,-1,iron clothes/fabric/textiles not a translocation,,FALSE,,,,
The designer binds a home base to William.,2,?,,FALSE,,,,
The flight steward will not remember a wrench.,2,,,FALSE,,,,
The vice chairman was playing a subjective assessment attribute.,-1, play an instrument not a combustion chamber,,FALSE,,,,
Oscar doesn't shoot the medic.,2,,,FALSE,,,,
Christopher will be protecting a group.,2,,,FALSE,,,,
The captain officer breaks a cable.,2,,,FALSE,,,,
Alan has not gave the year duration to Sara.,-1,year duration not a transferable entity & cannot be given,,FALSE,,,,
Who will liken a war?,-3,?,,FALSE,,,,
Denis will not roughen a group of people.,2,,,FALSE,,,,
The president of the united states was fermenting an oat grass.,2,,,FALSE,,,,
Harry produces the planet earth.,-1,,,FALSE,,,,
Travis was selling a human child to Doris.,1,slavery? Trafficking? ,,FALSE,,,,
Who combined the planet earth?,-1,compound objects capable of being combined i.e substances or materials,,FALSE,,,,
"plan a concept (event, escape); group of people refers to a physical object",-1,"plan a concept (event, escape); tail is a physical object",,FALSE,,,,
The draftsman was selling a man to the sociologist.,1,slavery? Trafficking? ,,FALSE,,,,
The US military rankW o5 is dissevering Marc.,-2,"rank is a concept and nonsentient; requires sentience subject; a person, group or entity capable of",,FALSE,,,,
plant a seed or an entity capable of being planted,-1,plant a seed,,FALSE,,,,
Who won't protect Dolly?,2,,,FALSE,,,,
The footballer doesn't visit a lateral femoral circumflex artery.,-1,visit a person/location/event not part of the body,,FALSE,,,,
The flight steward irrigates a garlic.,1,"irrigate a Land/field, Crops or Wound/Bodyparts/Cavities ",,FALSE,,,,
Judy will be designating to the tourist to eat.,1,a valid sentence but there is a doubt as to what it actually means,,FALSE,,,,
Who doesn't set a woman?,2,,,FALSE,,,,
The bishop freezes a government.,-1,"in the literal sense, freeze needs an object capable of being solidified i.e liquid",,FALSE,,,,
The footballer shoots Audrey.,2,,,FALSE,,,,
Phoebe will solder a question.,-1,soldering needs an object of type metal or electronic part as its object,,FALSE,,,,
Who is freezing a man?,-1,"in the literal sense, freeze needs an object capable of being solidified i.e liquid",,FALSE,,,,
Sara is binding a changing clothing to the potter.,-1,"bind two objects; ""changing clothing"" not a valid object",,FALSE,,,,
Who was submitting the year duration to Alphonso?,-1,"send/provide/hand something for review/processing; the year duration cannot exactly be submitted; ""research year"" can be submitted",,FALSE,,,,
Who has not wetted a group of people?,2,,,FALSE,,,,
Who is impersonating the judge?,2,,,FALSE,,,,
The secretary of the interior doesn't write 5 lacrimal arterys.,-1,write textual artifacts/ symbols/words/surfaces/music/code/formulas and not an artery,,FALSE,,,,
The Queen regnant grows a chair.,-1,"you only grow what is capable of increasing in size, number or degree and chair does not increase in size",,FALSE,,,,
Marshela planned a subjective assessment attribute.,-1,"plan a concept (event, escape); concrete abstract concept",,FALSE,,,,
UNK_PERSON_3 pestles a position.,NULL,UNK_PERSON_3  not a valid subject for pestling and position is also an invalid object,,FALSE,,,,
Oren will toy a man.,1,toy (with) a physical entity; UNK_ORG_3 is nonphysical,,FALSE,,,,
Cinderalla is driving a group.,1,"drive a movable object, this is makes sense with an indirect obejct i.e driving a group of people to camp",,FALSE,,,,
The cyclist photocopied an university.,-1,photocopy documents / images/graphics on physical paper; not a building,,FALSE,,,,
Kathleen is hitting an eye.,2,,,FALSE,,,,
Bridget wasn't fermenting the year duration.,-1,ferment organic matter; not a period of time,,FALSE,,,,
Who downloads the year duration?,-1,"download a file, app and time",,FALSE,,,,
The US military rank o8 takes Barnaby.,-2,"rank is a concept and nonsentient; takes requires sentience subject; a person, group or entity capable of taking something",,FALSE,,,,
Who was driving a day?,-1,drive a vehicle or movable object i.e car or person,,FALSE,,,,
The potter pipped the civilian internee.,2,,,FALSE,,,,
The anthropologist refinances a plan.,2,,,FALSE,,,,
Who will be finding three women?,2,,,FALSE,,,,
The rugby player adjudicated 5 artery of bulb of penes.,-3,"adjudicate requires an entity capable of legal authority, formal evaluation or authorized decison making/ objects should be legal or fromal matters",,FALSE,,,,
The rabbi vandalized a courtyard.,2,,,FALSE,,,,
Who will search Daniel?,2,,,FALSE,,,,
Alvin was referring a body motion.,-1,refer someone ato something and not a bodypart,,FALSE,,,,
The abbot will be vandalizing the day duration.,-1,Vandlize takes only physical property as objects,,FALSE,,,,
Denis is showing a process.,2,,,FALSE,,,,
Who pours the when?,-1,pour a liquid/ granular substance,,FALSE,,,,
Ursula sees the planet earth.,1,this earth or on video or a representation?,,FALSE,,,,
Paul will be burning Ingrid.,2,,,FALSE,,,,
The US military rankW o2 visits a gear.,-3,"rank is a concept and nonsentient; visits requires sentience subject; a person, group or entity capable of visiting; a gear is not something that can be visted; you visit a place or person or idea",,FALSE,,,,
Polly doesn't bellow a group of people.,-1,"bellow ""at""; can bellow at a group of people",,FALSE,,,,
Richard was choosing.,2,"in context, but needs a direct object to make stand alone sense",,FALSE,,,,
Who will wade an irrigating?,-1,wade through a liquid (physical entity); irrigating is a process,,FALSE,,,,
Vanessa is recollecting the farm hand.,2,,,FALSE,,,,
The joint forces special operations commander has not telephoned the coach.,2,,,FALSE,,,,
Who will be impersonating the teacher?,2,,,FALSE,,,,
Penny sets to Adrian.,-1,"sets Adrian an not ""to""?",,FALSE,,,,
The US military rank o6 chooses an expired card.,-2,"rank is a concept and nonsentient; choose requires sentience subject; a person, group or entity capable of choosing ",,FALSE,,,,
UNK_PERSON_2 converts some water.,NULL,UNK_PERSON_2 ?,,FALSE,,,,
Who was reaching the planet earth?,?,?,,FALSE,,,,
The employee has not replaced to a nation.,-3,replace something with another; not replace to; grammatically/semantically strange,,FALSE,,,,
The pianist will imbibe a week.,-1,imbibe a liquid; week a concept,,FALSE,,,,
Penny will solder an investing.,-1,soldering needs an object of type metal or electronic part as its object,,FALSE,,,,
The human slave was dodging an uniform.,-1,dodge an object in motion or people,,FALSE,,,,
The public prosecutor will acquire Janet.,-1,acquire tangile goods/possessions,,FALSE,,,,
The chaplain is soldering a shopping mall.,-1,soldering needs an object of type metal or electronic part as its object,,FALSE,,,,
The political scientist inherits a car alarm from Derrick.,2,,,FALSE,,,,
Joyce will penalise the unemployed person.,2,,,FALSE,,,,
Ruby infected the botanist.,2,,,FALSE,,,,
The game referee will toy UNK_ORG_3.,NULL,toy (with) a physical entity; UNK_ORG_3 is nonphysical,,FALSE,,,,
Stanley will be viewing a time measure.,-1,view physical objects and not time measure,,FALSE,,,,
Hamish acquires an occupational trade.,2,,,FALSE,,,,
Who was burying the soldier?,2,,,FALSE,,,,
Eric will extend a space region.,-1,"extend a deadline, an object etc; not a living organism",,FALSE,,,,
The US military rank o3 is reproducing a table.,-2,"rank is a concept and nonsentient; reproducing requires sentience subject; a person, group or entity capable of reproducing",,FALSE,,,,
The college senior has not born a cereal grain.,-1,"born does not take a direct object; if it does, must be in biology/birth domain not cereal grain",,FALSE,,,,
The refugee forgives the christianity.,1,"forgive someone or entity capable of receinving forgiveness; Christianity instead of ""The Christianity""",,FALSE,,,,
Who doesn't dissever a fictional text?,1,if the text is a physical copy,,FALSE,,,,
Perkin is not tying the law.,-1,tying requires a physical/flexible objecta,,FALSE,,,,
Who doesn't fire the living?,-1,"fire shoots, people and not ""the living""",,FALSE,,,,
The theologian massages the periodical issue.,-1,massage a person or boday part or food a preparation process not a periodical issue,,FALSE,,,,
The civilian internee is not pulling a coin.,2,,,FALSE,,,,
Who doesn't smoothen a branches to alveolar canals artery?,0,,,FALSE,,,,
Jessica was wetting six women.,2,,,FALSE,,,,
The store owner heard an eye.,-1,hear noise/sounds or an object capable of making noise or producing sound,,FALSE,,,,
The rugby player was raising a plant.,2,,,FALSE,,,,
The Queen regnant roughened an Harrier II.,0,,,FALSE,,,,
Who will be studying the when?,-1,study a subject/ person/ entity capabale of getting information from,,FALSE,,,,
The lawyer destines to the secretary of the treasury to steal.,-3,subject has to be destinee and the object cannot be a voluntary process,,FALSE,,,,
The sailor photocopies a military front.,-1,photocopy documents / images/graphics on physical paper; not a military front,,FALSE,,,,
Who won't be painting a human child?,2,,,FALSE,,,,
Ida is conveying a woman to the manager.,-1,"convey information, not a person ",,FALSE,,,,
Mary will dredge a position.,-1,dredge food/ something physical not a position,,FALSE,,,,
The US military rank e8 ate a patent.,-3,"invalid subject and object for ""ate""; rank is a concept and nonsentient; ate requires sentience subject; a person, group or entity capable of eating as well as something that can be ate i.e food",,FALSE,,,,
The designer was firing a school.,0,Firing takes a direct object object of type person or groups of people,,FALSE,,,,
Who is not smelling a woman?,2,,,FALSE,,,,
Eugene killed a group of people.,2,,,FALSE,,,,
The consul general was hunting a screwdriver.,-1,"""hunt for,"" can only hunt animals",,FALSE,,,,
Who compounded a nation?,-1,compound objects capable of being combined i.e substances or materials,,FALSE,,,,
Who is compounding a group of people?,1,compound objects capable of being combined i.e substances or materials,,FALSE,,,,
Alfonso doesn't grave an air attack missile.,-3,?,,FALSE,,,,
The national committee chairman will be operating a mask.,-1,operate machinery or objects that require operating not a mask,,FALSE,,,,
Who is toying the planet earth?,-1,toy with an idea / person / object not planet earth,,FALSE,,,,
The human slave writes a calcaneus bone.,2,,,FALSE,,,,
The ice hockey player doesn't mail a parrot to Mathew.,2,,,FALSE,,,,
The sociologist brays a man.,-1,bray crushable physical matter; not normal to bray someone,,FALSE,,,,
Who will be inheritting the line formation from Paula?,2,,,FALSE,,,,
Edward examines an investigating.,-1,"examine a thing, process/event or person. Examine an investigation( noun)",,FALSE,,,,
The joint forces special operations commander is writing an arrow projectile.,-1,write textual artifacts/ symbols/words/surfaces/music/code/formulas not a projectile arrow,,FALSE,,,,
Who is performing an university?,-1,perform actions/tasks/ artistic/entertainment/ athletic or religious acts; ,,FALSE,,,,
Derek atrophies.,-1,"a whole person does not atrophy, a boday part does",,FALSE,,,,
Adriana will be punching Marshela.,2,,,FALSE,,,,
Edward is smoothing a linguistic expression.,2,,,FALSE,,,,
The monarch will shut the living.,1,retrieve what?,,FALSE,,,,
Rosemary doesn't retrieve.,2,,,FALSE,,,,
Who is financing an object?,1,,,FALSE,,,,
The composer will be playing a fictional text.,2,,,FALSE,,,,
Who envisaged an educational process?,2,,,FALSE,,,,
Who is transforming the when?,-1,"transform physical objects/spaces e.g rooms, areas, people or abstract concepts as system/process/culture/society",,FALSE,,,,
Who doesn't smoke an irrigating?,-1,smoke Tobacco products/ Marijuana ( most common) or other substances or food items like meat,,FALSE,,,,
The geographer will hide a book.,2,,,FALSE,,,,
Andy will pestle a time measure.,-1,pestle a physical entity and not an abstract concept like a time measure,,FALSE,,,,
Ignatius will designate to the sociologist to comprehend.,2,,,FALSE,,,,
Alicia will be supporting Harriet.,2,,,FALSE,,,,
Malcolm will drill some water.,-1,drill solids/people not liquids,,FALSE,,,,
The journalist will be soldering a woman.,-1,soldering needs an object of type metal or electronic part as its object,,FALSE,,,,
Who is roughenning 2 eyes?,-1,roughen a physical object; day a concept,,FALSE,,,,
The student squeezes a school.,-1,squeeze an object that can be compressed; a time measure cannot be compressed,,FALSE,,,,
Who is fermenting an intentional process?,-1,ferment organic matter; not a process,,FALSE,,,,
The prince consort reproduces a thymic branches artery.,1,make a copy of an artery;,,FALSE,,,,
The botanist will famish the geologist.,2,,,FALSE,,,,
Alethea was finding a subjective assessment attribute.,-1,"finding object must be locatable or discoverable, not abstract",,FALSE,,,,
Brian will plant an organism.,1,some organisms can be planted,,FALSE,,,,
The prisoner of war reads a ballistic missile.,-1,"read objects must be written, printed or textual content, cannot read a missle",,FALSE,,,,
Who evacuates Alethea?,2,,,FALSE,,,,
The Joint Task Force Commander places a gear train.,0,?,,FALSE,,,,
The cleric will be ironning a group of people.,-1,iron clothes/fabric/textiles or disagreement not a group of people,,FALSE,,,,
The historian is mailing 7 human children.,-1,mail a letter or package,,FALSE,,,,
Roland supports the treasurer.,2,,,FALSE,,,,
Who steals a hominid from Perkin?,-1,steal takes objects such as property that can be taken without permission,,FALSE,,,,
Mark ironed a group of people.,-1,iron clothes/fabric/textiles or disagreement not a group of people,,FALSE,,,,
The full time position was shutting a bottle.,-2,,,FALSE,,,,
Valentine was ironning a human child.,-1,iron clothes/fabric/textiles or disagreement not a child,,FALSE,,,,
Who isn't smoking zero human children?,-1,smoke Tobacco products/ Marijuana ( most common) or other substances or food items like meat,,FALSE,,,,
The US military rank o7 plugs a four wheel drive.,-2,"rank is a concept and nonsentient; plugs requires sentience subject; a person, group or entity capable of pluging",,FALSE,,,,
Who will replace an organism with a group of people?,2,,,FALSE,,,,
Alison wades a directional attribute.,-1,wade through a liquid (physical entity); directional attribute is nonphysical concept,,FALSE,,,,
The manager will suffer a question.,-1,"suffer a loss, a disease, condition, hardship/loss",,FALSE,,,,
Oren was killing an object.,1,if the object has something that can be killed e.g lights (power),,FALSE,,,,
The US military rank e5 smells an ice breaker ship.,-2,"rank is a concept and nonsentient; smells requires sentience subject; a person, group or entity capable of smelling",,FALSE,,,,
Alphonso will stretch a state or province.,-1,The object of stretching needs to flexible or elastic,,FALSE,,,,
Roy will uncover the past.,2,,,FALSE,,,,
The ambassador uncovered a subjective assessment attribute.,-1,uncovered requires a physical coverable object or facts/fruad/secrets/truth as objects,,FALSE,,,,
Who looks Barbara?,1,"gramatically invalid, needs a preposition",,FALSE,,,,
Who will be seeing the year duration?,-1,see something physical,,FALSE,,,,
Who was infecting the US military rank o1 with ten men?,-1,infect biological hosts/people/groups,,FALSE,,,,
The chef was replacing an artifact with a nation.,1,weird but valid,,FALSE,,,,
The abbot is selling an argument to the violinist.,1,if its means pursuading and not literal transaction,,FALSE,,,,
The registered nurse was not firing a subjective assessment attribute.,-1,Firing takes a direct object object of type person/groups of people or objects capable of being thrown e.g guns,,FALSE,,,,
Gerald is immunizing the college freshman.,2,,,FALSE,,,,
Sheila is evacuating the lieutenant governor.,2,,,FALSE,,,,
Wendy will be bombarding a procedure.,-1,"Bombard a physical target, people or groups, commuinication channels or sensory systems",,FALSE,,,,
Who was swopping seven right radii?,-1,swopping takes descrete items/roles/seats/tasks as objects,,FALSE,,,,
The US military rank e7 exhibits a lemur to the combatant commander.,-3,"rank is a concept and nonsentient; exhibits requires sentience subject; a person, group or entity capable of exhibiting",,FALSE,,,,
Who is flying the year duration?,-1,fly a plane/flag,,FALSE,,,,
Rick was painting a linguistic expression.,1,if a linguistic expression has a physical expression?,,FALSE,,,,
The sailor doesn't smell the cyclist.,2,,,FALSE,,,,
The porter won't envisage the year duration.,-1,envisage's object needs to be scenarios/outcomes/processes/states,,FALSE,,,,
Pearl dredged a linguistic communication.,-1,valid objects of dredged are riverscanls/seabeds/food items,,FALSE,,,,
Gordon drinks a time point.,-1,drink a liquid/beverage; object is not in this class,,FALSE,,,,
Who has not charged the designer?,2,,,FALSE,,,,
Cindy doesn't pay a time measure.,-1,pay a person/organization and not time,,FALSE,,,,
Gertrude was supporting an intentional process.,1,,,FALSE,,,,
Who will calculate a woman?,-1,the object of calculate has to be measurable; a woman is not but some characteristics about her are.,,FALSE,,,,
Who was having a time measure?,-2,a process/event or system can have a time measure,,FALSE,,,,
The soldier fired a land area.,-1,"fire shoots, people and not a land area",,FALSE,,,,
The refugee will be charging Jessie.,2,,,FALSE,,,,
Who will shoot George?,2,,,FALSE,,,,
The prisoner was working a government.,1,"working ""for"" a government, can work a government too",,FALSE,,,,
The US military rank e9special sells a magazine to the rugby player.,-2,"rank is a concept and nonsentient; sells  requires sentience subject; a person, group or entity capable of selling",,FALSE,,,,
Rita doesn't dodge a woman.,1,dodge an object in motion or people; the preposition a changes the meaning of dodging someone,,FALSE,,,,
The Queen regnant has not penalized Anne.,2,,,FALSE,,,,
Rita purchased a man.,-1,purchase goods/items/property or rughts/services/acess/time ; cannot purchase a man; unless in trafficking,,FALSE,,,,
The tourist is inheritting a government from Teresa.,1,it is odd for a tourist to inherit a government,,FALSE,,,,
Rowena will be pouring to a water area.,1,may need an indirect object?,,FALSE,,,,
Morgan smells the clerical secretary.,2,,,FALSE,,,,
Who hides the civilian internee?,2,,,FALSE,,,,
The treasurer was refinancing a house.,2,,,FALSE,,,,
The concierge will suspire a right gastro omental artery.,-1,suspire does not take a direct object,,FALSE,,,,
The film producer doesn't suffer a flowering plant.,-1,"suffer a loss, a disease, condition, hardship/loss",,FALSE,,,,
Bob shoots Neville.,2,,,FALSE,,,,
The potter dodges an intentional process.,-1,dodge an object in motion or people not a process,,FALSE,,,,
Who isn't sharing the periodical issue with a time measure?,-3,share with  another person,,FALSE,,,,
The displaced person granted an ice machine to the pulmonologist.,3,a displaced person does not own an ice machine; it is very odd but valid sentence; grant permissable things,,FALSE,,,,
The wrestler plans.,2,,,FALSE,,,,
Jason burnt the actor.,2,,,FALSE,,,,
The composer will steal a subjective assessment attribute from the confederate soldier.,-1,steal takes objects such as property that can be taken without permission; a subjective assessment attribute does not fall in class of such things,,FALSE,,,,
Who shot Lora?,2,,,FALSE,,,,
The golfer was binding Grace.,2,tying Grace,,FALSE,,,,
The captain officer is initiating a lower leg.,-1,,,FALSE,,,,
The clerical secretary was calculating a commodore automobile.,-1,initiate a process/system/events/person not a body part,,FALSE,,,,
Aloysius doesn't choose.,2,,,FALSE,,,,
The solo singer will be befriending the cyclist.,2,,,FALSE,,,,
Desmond is stealing the farm hand.,-1,steal takes objects such as property that can be taken without permission; cannot take a person without permission,,FALSE,,,,
Elizabeth infected Mabel with a group of people.,-1,infect with a virus or something micro-organica matter;  not group of people,,FALSE,,,,
Tracy will be eating an animal.,1,animals are edible but odd way of putting it,,FALSE,,,,
The lieutenant is not losing the Joint Forces Land Commander.,2,,,FALSE,,,,
The military commander will store a warm blooded vertebrate.,1,odd meaning and reason why,,FALSE,,,,
The violinist will intercommunicate a time measure.,-1,intercommunicating does not take a direct object,,FALSE,,,,
The footballer is not pouring a switch device.,-1,pour a liquid/ granular substance,,FALSE,,,,
The plumber was pouring the year duration.,-1,pour a liquid/ granular substance,,FALSE,,,,
The refugee squeezed an area measure.,-1,squeeze an object that can be compressed; a time measure cannot be compressed,,FALSE,,,,
The attorney was classifying a government.,2,,,FALSE,,,,
